ACC_YEAR,SGG_CD,SGG_NM,BJDONG_CD,BJDONG_NM,LAND_GBN,LAND_GBN_NM,BONBEON,BUBEON,BLDG_NM,DEAL_YMD,OBJ_AMT,BLDG_AREA,TOT_AREA,FLOOR,RIGHT_GBN,CNTL_YMD,BUILD_YEAR,HOUSE_TYPE,REQ_GBN,RDEALER_LAWDNM
2024,11530,구로구,10200,구로동,1,대지,0779,0042,여명아트(779-42),2024-04-01,39000,82.27,34.15,3.0,,,2003,연립다세대,중개거래,서울 구로구
2024,11530,구로구,10700,개봉동,1,대지,0312,0042,유니온빌라,2024-04-01,14800,29.63,20.01,4.0,,,2008,연립다세대,중개거래,서울 구로구
2024,11440,마포구,10200,공덕동,1,대지,0115,0045,공덕 시티하우스,2024-04-01,18500,39.69,60.0,12.0,,,2013,오피스텔,중개거래,서울 마포구
2024,11200,성동구,10200,하왕십리동,1,대지,1066,0000,텐즈힐(1단지),2024-04-01,155000,84.88,0.0,10.0,,,2015,아파트,중개거래,서울 성동구
2024,11500,강서구,10800,공항동,1,대지,0661,0010,에코하우스,2024-04-01,22750,35.92,22.36,4.0,,,2012,연립다세대,중개거래,서울 강서구
2024,11290,성북구,13300,정릉동,1,대지,1020,0000,정릉우성아파트101동102동103동104동105동,2024-04-01,49500,59.97,0.0,3.0,,,2000,아파트,중개거래,서울 성북구
2024,11200,성동구,10700,행당동,1,대지,0347,0000,대림e-편한세상,2024-04-01,98000,59.96,0.0,5.0,,,2000,아파트,중개거래,서울 성동구
2024,11200,성동구,10700,행당동,1,대지,0347,0000,대림e-편한세상,2024-04-01,93000,59.96,0.0,9.0,,,2000,아파트,중개거래,서울 성동구
2024,11500,강서구,10300,화곡동,1,대지,0105,0190,우경맨션,2024-04-01,14500,37.8,20.34,2.0,,,2002,연립다세대,중개거래,서울 구로구
2024,11380,은평구,10700,응암동,1,대지,0760,0000,백련산힐스테이트2차,2024-04-01,72500,59.63,0.0,13.0,,,2011,아파트,중개거래,서울 은평구
2024,11215,광진구,10700,화양동,1,대지,0113,0001,광진코지웰,2024-04-01,13000,15.63,0.0,12.0,,,2014,아파트,직거래,
2024,11680,강남구,10300,개포동,1,대지,0185,0000,개포주공6단지,2024-04-01,200000,60.13,0.0,2.0,,,1983,아파트,중개거래,서울 강남구
2024,11260,중랑구,10400,묵동,1,대지,0244,0065,천우네오젠(244-65),2024-04-01,24800,27.77,20.84,4.0,,,2018,연립다세대,중개거래,서울 중랑구
2024,11350,노원구,10600,중계동,1,대지,0363,0000,대림벽산(363),2024-04-01,105000,114.39,0.0,1.0,,,1993,아파트,중개거래,서울 노원구
2024,11560,영등포구,11500,당산동5가,1,대지,0042,0000,당산삼성래미안4차,2024-04-01,176000,133.42,0.0,8.0,,,2003,아파트,중개거래,서울 영등포구
2024,11350,노원구,10500,상계동,1,대지,1258,0000,오피앙,2024-04-01,9450,23.37,33.74,15.0,,,2004,오피스텔,중개거래,서울 노원구
2024,11710,송파구,10200,신천동,1,대지,0029,0000,롯데월드타워앤드롯데월드몰,2024-04-01,939500,245.03,400.09,67.0,,,null,오피스텔,직거래,
2024,11500,강서구,10500,마곡동,1,대지,0758,0004,마곡럭스나인오피스텔,2024-04-01,16200,21.87,30.7,11.0,,,2016,오피스텔,중개거래,서울 강서구
2024,11320,도봉구,10700,창동,1,대지,0674,0035,아트리움,2024-04-01,47000,53.53,28.03,3.0,,,2021,연립다세대,직거래,
2024,11290,성북구,13300,정릉동,1,대지,0508,0101,준빌라트,2024-04-01,21000,58.85,31.6,2.0,,,1998,연립다세대,직거래,
2024,11590,동작구,10500,흑석동,1,대지,0341,0000,아크로리버하임,2024-04-01,200000,84.91,0.0,2.0,,,2019,아파트,중개거래,서울 동작구
2024,11305,강북구,10400,우이동,1,대지,0154,0027,근도,2024-04-01,7300,46.98,21.66,-1.0,,,1992,연립다세대,직거래,
2024,11530,구로구,10700,개봉동,1,대지,0334,0016,성진그린빌,2024-04-01,22500,29.75,20.67,2.0,,,2019,연립다세대,중개거래,서울 구로구
2024,11260,중랑구,10100,면목동,1,대지,0483,0000,동흥빌라,2024-04-01,18500,34.74,44.21,3.0,,,1987,연립다세대,중개거래,서울 중랑구
2024,11545,금천구,10200,독산동,1,대지,1156,0000,금천 롯데캐슬 골드파크 4차,2024-04-01,16950,25.85,41.18,15.0,,,2019,오피스텔,중개거래,서울 금천구
2024,11620,관악구,10100,봉천동,1,대지,0180,0232,세신주택(180-232),2024-04-01,29000,63.76,31.0,2.0,,,2000,연립다세대,중개거래,서울 관악구
2024,11530,구로구,10200,구로동,1,대지,0651,0002,퀸즈파크 구일,2024-04-01,14500,17.36,23.54,6.0,,,2019,오피스텔,중개거래,서울 구로구
2024,11500,강서구,10200,등촌동,1,대지,0687,0000,"등촌1,2단지주공아파트",2024-04-01,51000,41.85,0.0,15.0,,,1994,아파트,중개거래,서울 강서구
2024,11470,양천구,10200,목동,1,대지,0534,0013,이정그린빌라,2024-04-01,28500,43.87,26.88,2.0,,,1992,연립다세대,직거래,
2024,11740,강동구,10600,둔촌동,1,대지,0089,0000,현대4,2024-03-31,67500,59.49,0.0,2.0,,,1996,아파트,중개거래,서울 강동구
2024,11260,중랑구,10600,신내동,1,대지,0650,0000,신내6대주,2024-03-31,38500,39.84,0.0,3.0,,,1996,아파트,중개거래,서울 중랑구
2024,11170,용산구,11800,원효로4가,1,대지,0118,0016,산호,2024-03-31,216000,86.12,0.0,6.0,,,1977,아파트,중개거래,서울 용산구
2024,11350,노원구,10200,월계동,1,대지,0951,0000,월계센트럴아이파크,2024-03-31,84800,84.99,0.0,3.0,,,2020,아파트,중개거래,서울 노원구
2024,11140,중구,16200,신당동,1,대지,0304,0263,신당코지하우스,2024-03-31,22500,17.09,11.84,3.0,,,2013,연립다세대,중개거래,서울 중구
2024,11440,마포구,12700,상암동,1,대지,1655,0000,상암월드컵파크4단지,2024-03-31,124000,84.7,0.0,5.0,,,2006,아파트,중개거래,서울 마포구
2024,11560,영등포구,13000,양평동6가,1,대지,0058,0000,주하빌,2024-03-31,20000,29.47,17.19,3.0,,,2010,연립다세대,중개거래,서울 영등포구
2024,11470,양천구,10200,목동,1,대지,0318,0095,예스빌(318-95),2024-03-31,14400,40.55,26.66,-1.0,,,2007,연립다세대,중개거래,서울 양천구
2024,11470,양천구,10200,목동,1,대지,0522,0008,광성빌라,2024-03-31,45000,66.42,41.26,1.0,,,1995,연립다세대,중개거래,경기 고양시덕양구
2024,11260,중랑구,10100,면목동,1,대지,0172,0036,나노하우스2차,2024-03-31,53400,44.43,27.47,3.0,,,2022,연립다세대,직거래,
2024,11305,강북구,10100,미아동,1,대지,0258,0570,(258-570),2024-03-31,18750,41.2,27.5,2.0,,,1987,연립다세대,중개거래,서울 강북구
2024,11620,관악구,10100,봉천동,1,대지,0041,0638,나비하우스102동,2024-03-31,34000,53.06,32.25,2.0,,,2012,연립다세대,중개거래,서울 관악구
2024,11380,은평구,10300,불광동,1,대지,0484,0209,그린빌리지,2024-03-31,40000,65.2,28.38,1.0,,,2003,연립다세대,중개거래,서울 은평구
2024,11350,노원구,10300,공릉동,1,대지,0743,0000,공릉동한보에센시티아파트,2024-03-31,64000,84.93,0.0,6.0,,,2000,아파트,중개거래,서울 도봉구
2024,11590,동작구,10100,노량진동,,,,,,2024-03-30,140000,158.74,96.0,0.0,,,1991,단독다가구,중개거래,서울 용산구
2024,11530,구로구,10700,개봉동,1,대지,0170,0036,동신연립(170-36),2024-03-30,41700,60.5,41.9,1.0,,,1977,연립다세대,중개거래,서울 구로구
2024,11230,동대문구,10300,제기동,,,,,,2024-03-30,59000,113.64,72.0,0.0,,,1993,단독다가구,중개거래,서울 동대문구
2024,11440,마포구,10200,공덕동,1,대지,0043,0000,공덕2삼성래미안,2024-03-30,127300,84.94,0.0,7.0,,,2004,아파트,중개거래,서울 마포구
2024,11500,강서구,10300,화곡동,1,대지,0105,0120,하이트맨션,2024-03-30,23000,59.31,27.89,1.0,,,2000,연립다세대,중개거래,서울 강서구
2024,11380,은평구,10100,수색동,1,대지,0417,0000,DMC롯데캐슬더퍼스트,2024-03-30,89000,59.96,0.0,6.0,,,2021,아파트,중개거래,서울 은평구
2024,11440,마포구,10400,도화동,1,대지,0353,0000,현대홈타운,2024-03-30,105000,84.95,0.0,7.0,,,2000,아파트,중개거래,서울 마포구
2024,11200,성동구,10200,하왕십리동,1,대지,1066,0000,텐즈힐(1단지),2024-03-30,149500,84.88,0.0,2.0,,,2015,아파트,중개거래,서울 성동구
2024,11110,종로구,17500,숭인동,1,대지,1425,0000,한라 운종가,2024-03-30,23500,21.14,31.53,7.0,,,2022,오피스텔,중개거래,서울 성동구
2024,11740,강동구,10700,암사동,1,대지,0509,0000,선사현대,2024-03-30,82500,58.68,0.0,17.0,,,2000,아파트,중개거래,서울 강동구
2024,11320,도봉구,10800,도봉동,1,대지,0618,0035,한신빌라트62차,2024-03-30,17500,25.55,16.56,6.0,,,2017,연립다세대,중개거래,서울 도봉구
2024,11740,강동구,10200,고덕동,1,대지,0693,0000,고덕그라시움,2024-03-30,127000,59.03,0.0,6.0,,,2019,아파트,중개거래,서울 강동구
2024,11305,강북구,10300,수유동,1,대지,0738,0000,한원힐트리움수유,2024-03-30,24800,27.39,0.0,10.0,,,2020,아파트,직거래,
2024,11500,강서구,10200,등촌동,1,대지,0648,0006,비원오피스텔,2024-03-30,15000,36.99,47.69,4.0,,,2004,오피스텔,중개거래,서울 강서구
2024,11740,강동구,10700,암사동,1,대지,0400,0000,현대홈타운,2024-03-30,95500,59.97,0.0,1.0,,,2004,아파트,중개거래,서울 강남구
2024,11710,송파구,10800,문정동,1,대지,0618,0000,파크하비오,2024-03-30,24300,46.58,58.86,14.0,,,null,오피스텔,중개거래,서울 송파구
2024,11620,관악구,10100,봉천동,1,대지,1000,0000,현대(관악),2024-03-30,79000,84.74,0.0,4.0,,,1992,아파트,중개거래,서울 관악구
2024,11320,도봉구,10600,방학동,1,대지,0649,0018,성훈빌리지,2024-03-30,25500,56.89,32.5,2.0,,,2014,연립다세대,중개거래,서울 도봉구
2024,11410,서대문구,11000,북아현동,1,대지,1017,0000,힐스테이트신촌,2024-03-30,134000,84.91,0.0,8.0,,,2020,아파트,중개거래,서울 서대문구
2024,11350,노원구,10500,상계동,1,대지,0721,0000,상계주공5(저층),2024-03-30,49700,31.98,0.0,3.0,,,1987,아파트,중개거래,서울 노원구
2024,11680,강남구,10400,청담동,1,대지,0130,0009,현대 오피스텔,2024-03-30,31500,23.37,31.06,14.0,,,1991,오피스텔,중개거래,서울 강남구
2024,11620,관악구,10200,신림동,1,대지,1698,0000,태흥,2024-03-30,41000,59.86,0.0,5.0,,,1995,아파트,중개거래,서울 관악구
2024,11710,송파구,10700,가락동,1,대지,0171,0000,현진타워,2024-03-30,28000,42.18,52.74,3.0,,,2015,오피스텔,중개거래,서울 송파구
2024,11440,마포구,10800,대흥동,1,대지,0660,0000,마포태영,2024-03-30,109000,59.4,0.0,14.0,,,1999,아파트,중개거래,서울 마포구
2024,11440,마포구,10800,대흥동,1,대지,0804,0000,마포자이2차,2024-03-30,165000,84.44,0.0,13.0,,,2014,아파트,중개거래,서울 마포구
2024,11305,강북구,10100,미아동,1,대지,1354,0000,벽산라이브파크,2024-03-30,50400,59.67,0.0,14.0,,,2004,아파트,중개거래,서울 강북구
2024,11440,마포구,10200,공덕동,1,대지,0464,0000,래미안공덕4차,2024-03-30,109500,59.9,0.0,3.0,,,2005,아파트,중개거래,서울 마포구
2024,11650,서초구,10100,방배동,1,대지,0906,0013,서리풀e편한세상,2024-03-30,297000,121.48,0.0,6.0,,,2010,아파트,중개거래,서울 서초구
2024,11350,노원구,10300,공릉동,1,대지,0754,0000,삼익2차아파트,2024-03-30,45500,54.74,0.0,9.0,,,2004,아파트,중개거래,서울 노원구
2024,11305,강북구,10100,미아동,1,대지,1353,0000,에스케이북한산시티,2024-03-30,63500,84.92,0.0,3.0,,,2004,아파트,중개거래,서울 강북구
2024,11260,중랑구,10100,면목동,1,대지,0175,0042,다원슈슈빌,2024-03-30,32000,40.13,24.89,5.0,,,2014,연립다세대,중개거래,서울 중랑구
2024,11290,성북구,13300,정릉동,1,대지,1030,0000,정릉힐스테이트1차,2024-03-30,74000,84.88,0.0,8.0,,,2007,아파트,중개거래,서울 성북구
2024,11380,은평구,10500,구산동,1,대지,0224,0000,경남아너스빌,2024-03-30,50000,60.26,0.0,15.0,,,2004,아파트,중개거래,서울 은평구
2024,11440,마포구,12500,성산동,1,대지,0590,0004,KCC상암스튜디오380,2024-03-30,14000,20.35,27.69,10.0,,,2014,오피스텔,중개거래,서울 마포구
2024,11590,동작구,10700,사당동,1,대지,0443,0005,신한빌라,2024-03-30,38500,59.97,34.7,1.0,,,1996,연립다세대,중개거래,서울 동작구
2024,11350,노원구,10600,중계동,1,대지,0502,0001,중계그린1단지,2024-03-30,51700,49.5,0.0,12.0,,,1990,아파트,중개거래,서울 노원구
2024,11410,서대문구,11000,북아현동,1,대지,1013,0000,이편한세상신촌(3단지),2024-03-30,132000,59.85,0.0,6.0,,,2018,아파트,중개거래,서울 서대문구
2024,11530,구로구,10200,구로동,1,대지,0171,0002,성덕빌라,2024-03-30,20000,53.43,15.07,2.0,,,1998,연립다세대,중개거래,서울 구로구
2024,11500,강서구,10900,방화동,1,대지,0493,0027,블루힐,2024-03-30,28500,29.82,19.95,5.0,,,2018,연립다세대,중개거래,서울 중랑구
2024,11200,성동구,10900,금호동1가,1,대지,1818,0000,신금호두산위브,2024-03-30,92000,59.91,0.0,5.0,,,2006,아파트,중개거래,서울 성동구
2024,11350,노원구,10500,상계동,1,대지,0765,0000,상계주공1(고층),2024-03-30,43000,41.3,0.0,6.0,,,1988,아파트,중개거래,서울 노원구
2024,11230,동대문구,10400,전농동,1,대지,0010,0000,전농SK,2024-03-30,73000,59.96,0.0,16.0,,,2000,아파트,중개거래,서울 동대문구
2024,11620,관악구,10100,봉천동,1,대지,0029,0022,(29-22),2024-03-30,9000,20.16,28.14,6.0,,,2003,오피스텔,중개거래,서울 관악구
2024,11230,동대문구,10400,전농동,1,대지,0690,0000,래미안크레시티,2024-03-30,122000,84.96,0.0,1.0,,,2014,아파트,중개거래,경기 용인시수지구
2024,11440,마포구,10500,용강동,1,대지,0508,0000,이편한세상마포리버파크,2024-03-30,185000,84.98,0.0,9.0,,,2016,아파트,중개거래,서울 마포구
2024,11500,강서구,10300,화곡동,1,대지,0056,0335,동도하이츠빌라(56-335),2024-03-30,15000,58.56,29.4,1.0,,,2000,연립다세대,중개거래,서울 강서구
2024,11305,강북구,10300,수유동,1,대지,0039,0004,예움하우스,2024-03-30,21700,29.99,18.9,5.0,,,2023,연립다세대,직거래,
2024,11560,영등포구,12800,양평동4가,1,대지,0163,0001,세이지빌2차,2024-03-30,20000,29.44,14.8,4.0,,,2011,연립다세대,중개거래,서울 영등포구
2024,11590,동작구,10200,상도동,1,대지,0532,0000,씨티아모리움,2024-03-30,18400,17.44,0.0,7.0,,,2012,아파트,중개거래,서울 동작구
2024,11380,은평구,10200,녹번동,1,대지,0076,0037,거성리젠시(76-37),2024-03-30,28500,51.2,30.22,1.0,,,2012,연립다세대,중개거래,서울 은평구
2024,11200,성동구,11800,송정동,1,대지,0073,0866,애림가,2024-03-30,39000,45.64,28.13,2.0,,,2019,연립다세대,중개거래,서울 성동구
2024,11470,양천구,10100,신정동,1,대지,1323,0000,목동힐스테이트,2024-03-30,123000,59.95,0.0,6.0,,,2016,아파트,중개거래,서울 양천구
2024,11380,은평구,10500,구산동,1,대지,0308,0059,뜨란채,2024-03-30,22000,34.27,30.29,3.0,,,2017,연립다세대,중개거래,서울 은평구
2024,11440,마포구,12700,상암동,1,대지,1734,0000,상암 한화 오벨리스크,2024-03-30,10400,19.93,25.83,6.0,,,2013,오피스텔,중개거래,서울 마포구
2024,11350,노원구,10300,공릉동,1,대지,0109,0000,비선아파트,2024-03-30,50000,59.87,0.0,11.0,,,1999,아파트,중개거래,서울 노원구
2024,11590,동작구,10900,신대방동,1,대지,0600,0089,대방아트빌,2024-03-30,17700,29.95,20.5,3.0,,,2011,연립다세대,중개거래,서울 동작구
2024,11500,강서구,10200,등촌동,1,대지,0522,0011,신우스타힐스,2024-03-30,33000,35.87,30.42,2.0,,,2016,연립다세대,중개거래,서울 강서구
2024,11545,금천구,10200,독산동,1,대지,0711,0002,금천현대,2024-03-30,51000,59.82,0.0,21.0,,,2002,아파트,중개거래,서울 금천구
2024,11590,동작구,10700,사당동,1,대지,1160,0000,사당롯데캐슬골든포레,2024-03-30,91000,59.98,0.0,2.0,,,2021,아파트,직거래,
2024,11260,중랑구,10100,면목동,1,대지,0172,0036,나노하우스2차,2024-03-30,53400,43.88,27.13,2.0,,,2022,연립다세대,직거래,
2024,11290,성북구,13600,하월곡동,1,대지,0228,0000,꿈의숲푸르지오,2024-03-30,68000,59.65,0.0,5.0,,,2010,아파트,중개거래,서울 성북구
2024,11740,강동구,10900,천호동,1,대지,0047,0016,동원빌라,2024-03-30,25700,58.32,28.6,3.0,,,1994,연립다세대,중개거래,서울 강동구
2024,11350,노원구,10500,상계동,1,대지,0765,0000,상계주공1(고층),2024-03-30,56000,59.28,0.0,7.0,,,1988,아파트,중개거래,서울 노원구
2024,11470,양천구,10300,신월동,1,대지,1060,0000,동원데자뷰,2024-03-30,65500,84.98,0.0,5.0,,,2012,아파트,중개거래,서울 양천구
2024,11260,중랑구,10600,신내동,1,대지,0657,0000,신내9진흥,2024-03-30,27500,33.18,0.0,1.0,,,1996,아파트,중개거래,서울 중랑구
2024,11290,성북구,13600,하월곡동,1,대지,0090,1817,명남더블레스,2024-03-30,13000,10.29,5.6,7.0,,,2019,연립다세대,중개거래,서울 성북구
2024,11740,강동구,10900,천호동,1,대지,0288,0005,삼익아파트,2024-03-30,61000,59.8,0.0,6.0,,,1997,아파트,중개거래,서울 강동구
2024,11560,영등포구,13300,대림동,1,대지,1125,0000,보라매신동아파밀리에,2024-03-30,90000,84.88,0.0,9.0,,,2016,아파트,중개거래,서울 영등포구
2024,11560,영등포구,13200,신길동,1,대지,4497,0000,보라매두산위브,2024-03-30,94000,84.95,0.0,11.0,,,2005,아파트,중개거래,서울 동작구
2024,11200,성동구,10100,상왕십리동,1,대지,0811,0000,텐즈힐(2단지),2024-03-30,133100,84.92,0.0,7.0,,,2014,아파트,중개거래,서울 강남구
2024,11500,강서구,10300,화곡동,1,대지,0857,0019,더클래식(857-19),2024-03-30,21500,28.52,18.2,6.0,,,2018,연립다세대,중개거래,서울 강서구
2024,11200,성동구,10100,상왕십리동,1,대지,0811,0000,텐즈힐(2단지),2024-03-30,120000,84.92,0.0,7.0,,,2014,아파트,중개거래,서울 강남구
2024,11470,양천구,10200,목동,1,대지,0732,0021,732-21,2024-03-30,30000,46.14,32.17,3.0,,,2007,연립다세대,중개거래,서울 양천구
2024,11740,강동구,10100,명일동,1,대지,0257,0000,고덕주공9,2024-03-30,109500,83.52,0.0,3.0,,,1985,아파트,중개거래,서울 강동구
2024,11350,노원구,10500,상계동,1,대지,0647,0000,상계주공12(고층),2024-03-30,47500,49.94,0.0,4.0,,,1988,아파트,중개거래,서울 노원구
